date,days_from_perihelion,mag,inv_mag,inv_mag_smooth,accel_proxy,accel_proxy_scaled,proxy,dt_sec,accel_m_s2,delta_v_m_s,cum_delta_v_m_s
2025-09-27 00:00:00+00:00,-32,14.05,0.0711743772241992,0.0721043407876148,-0.0010043719721139,-0.0044483573534284,-0.0044483573534284,86400.0,-4.019583657917942e-06,-0.3472920280441102,4.8268084370636934
2025-09-29 00:00:00+00:00,-30,14.0,0.0714285714285714,0.073028261405608,0.0004619603089966,0.0020460193977657,0.0020460193977657,172800.0,1.8488051839413651e-06,0.3194735357850679,5.146281972848762
2025-10-01 00:00:00+00:00,-28,13.075,0.0764818355640535,0.0746520114563502,0.000811875025371,0.0035957895475451,0.0035957895475451,172800.0,3.2491941978278555e-06,0.5614607573846534,5.707742730233415
2025-10-02 00:00:00+00:00,-27,13.15,0.0760456273764258,0.0808725176768564,0.0062205062205062,0.0275505842021826,0.0275505842021826,86400.0,2.489500488080962e-05,2.150928421701951,7.858671151935366
2025-10-03 00:00:00+00:00,-26,11.1,0.0900900900900901,0.0806790152465869,-0.0001935024302695,-0.0008570210863056,-0.0008570210863056,86400.0,-7.74413492286107e-07,-0.06690932573351964,7.791761826201846
2025-10-05 00:00:00+00:00,-24,13.175,0.0759013282732447,0.0815771919478832,0.0004490883506481,0.0019890095725593,0.0019890095725593,172800.0,1.7972904913180774e-06,0.3105717968997638,8.10233362310161
2025-10-08 00:00:00+00:00,-21,12.7,0.0787401574803149,0.0832931936638849,0.0005720005720005,0.0025333870530742,0.0025333870530742,259200.0,2.289195851108875e-06,0.5933595646074203,8.695693187709029
2025-10-31 00:00:00+00:00,2,10.5,0.0952380952380952,0.0880905688143384,0.0002085815282805,0.0009238063196481,0.0009238063196481,1987200.0,8.347613490802228e-07,1.6588377528922187,10.354530940601247
2025-11-02 00:00:00+00:00,4,11.075,0.0902934537246049,0.091835280673942,0.0018723559298018,0.008292653020812,0.008292653020812,172800.0,7.4933306645316235e-06,1.2948475388310645,11.649378479432311
2025-11-03 00:00:00+00:00,5,11.114285714285714,0.0899742930591259,0.0897188785575399,-0.002116402116402,-0.0093735320963746,-0.0093735320963746,86400.0,-8.47002464910289e-06,-0.7318101296824897,10.917568349749821
2025-11-04 00:00:00+00:00,6,11.25,0.0888888888888888,0.0886908280911987,-0.0010280504663411,-0.0045532292602901,-0.0045532292602901,86400.0,-4.114347043478927e-06,-0.3554795845565793,10.562088765193241
2025-11-05 00:00:00+00:00,7,11.466666666666669,0.0872093023255814,0.0870079604119005,-0.0016828676792981,-0.0074534107122656,-0.0074534107122656,86400.0,-6.734982267484225e-06,-0.581902467910637,9.980186297282604
2025-11-07 00:00:00+00:00,9,11.775,0.0849256900212314,0.0855870754931313,-0.0007104424593846,-0.0031465453299537,-0.0031465453299537,172800.0,-2.843252279952757e-06,-0.49131399397583636,9.488872303306767
2025-11-08 00:00:00+00:00,10,11.816666666666668,0.0846262341325811,0.0851407792976929,-0.0004462961954384,-0.001976643134124,-0.001976643134124,86400.0,-1.7861160442375456e-06,-0.15432042622212394,9.334551877084643
2025-11-09 00:00:00+00:00,11,11.645454545454545,0.0858704137392662,0.0840936781629825,-0.0010471011347103,-0.0046376045545841,-0.0046376045545841,86400.0,-4.190589468969944e-06,-0.36206693011900315,8.97248494696564
2025-11-10 00:00:00+00:00,12,12.227272727272728,0.0817843866171003,0.0842336223252618,0.0001399441622792,0.0006198118432497,0.0006198118432497,86400.0,5.600686631415418e-07,0.048389932495429215,9.020874879461068
2025-11-11 00:00:00+00:00,13,11.758333333333333,0.0850460666194188,0.0826444846825164,-0.0015891376427454,-0.0070382809506703,-0.0070382809506703,86400.0,-6.359866539801558e-06,-0.5494924690388546,8.471382410422214
2025-11-12 00:00:00+00:00,14,12.33,0.08110300081103,0.0847354348782105,0.0020909501956941,0.0092608056944202,0.0092608056944202,86400.0,8.368163857104565e-06,0.7230093572538344,9.194391767676048
2025-11-13 00:00:00+00:00,15,11.35625,0.0880572372041827,0.0824895912151988,-0.0022458436630116,-0.0099468279187263,-0.0099468279187263,86400.0,-8.988060934317585e-06,-0.7765684647250394,8.417823302951009
2025-11-14 00:00:00+00:00,16,12.77,0.0783085356303837,0.0827664688637411,0.0002768776485423,0.0012262894207423,0.0012262894207423,86400.0,1.10808834000138e-06,0.09573883257611922,8.513562135527128
2025-11-15 00:00:00+00:00,17,12.205,0.0819336337566571,0.0826204056686961,-0.000146063195045,-0.0006469130021383,-0.0006469130021383,86400.0,-5.845575624641864e-07,-0.05050577339690571,8.463056362130223
2025-11-16 00:00:00+00:00,18,11.41304347826087,0.0876190476190476,0.0844245372027543,0.0018041315340581,0.0079904875871721,0.0079904875871721,86400.0,7.220290721346632e-06,0.623833118324349,9.086889480454571
2025-11-17 00:00:00+00:00,19,11.944444444444445,0.0837209302325581,0.0852169427638294,0.0007924055610751,0.0035095594086397,0.0035095594086397,86400.0,3.171275714750725e-06,0.27399822175446265,9.360887702209034
2025-11-18 00:00:00+00:00,20,11.860869565217392,0.0843108504398826,0.0831292376252769,-0.0020877051385525,-0.0092464333560848,-0.0092464333560848,86400.0,-8.35517685725067e-06,-0.7218872804664579,8.639000421742576
2025-11-19 00:00:00+00:00,21,12.291666666666666,0.0813559322033898,0.0830356969101879,-9.35407150889217e-05,-0.0004142912579838,-0.0004142912579838,86400.0,-3.7435804678023437e-07,-0.03234453524181225,8.606655886500764
2025-11-20 00:00:00+00:00,22,11.984615384615385,0.0834403080872914,0.086557633544079,0.0035219366338911,0.0155986359224108,0.0155986359224108,86400.0,1.4095095573023282e-05,1.2178162575092115,9.824472144009976
2025-11-21 00:00:00+00:00,23,10.54,0.0948766603415559,0.0891584842144237,0.0026008506703446,0.0115191517941768,0.0115191517941768,86400.0,1.0408829737849989e-05,0.8993228893502391,10.723795033360215
